geneID	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AT1G30110	4.38097418902634e-241	0.562435875194273	0.793	0.255	9.97591632583187e-237	1	AT1G30110
AT4G01610	1.86141000060738e-240	0.968067014597721	0.948	0.581	4.23861671238307e-236	1	AT4G01610
AT1G59590	3.06137313830806e-240	0.941736985661137	0.849	0.33	6.97105277324128e-236	1	AT1G59590
AT2G26530	8.44595416958127e-240	0.962768497704176	0.815	0.283	1.92322822395535e-235	1	AT2G26530
AT3G19660	6.95531365987522e-239	0.293668704082968	0.445	0.08	1.58379447349019e-234	1	AT3G19660
AT4G00490	3.95712892425809e-238	0.293623128115409	0.583	0.137	9.01077827342811e-234	1	AT4G00490
AT4G35110	3.79890531046419e-237	0.337988364805484	0.512	0.108	8.65048728245801e-233	1	AT4G35110
AT5G65683	2.72317999098739e-236	0.654345156554689	0.793	0.304	6.20095315747738e-232	1	AT5G65683
AT4G22470	1.73683759758633e-234	0.410183554717278	0.307	0.036	3.95495289346384e-230	1	AT4G22470
AT4G19200	3.67577223543147e-234	0.955011850780061	0.907	0.455	8.370100957301e-230	1	AT4G19200
AT3G04080	3.27996172813022e-233	0.547560803807124	0.764	0.278	7.46880085112533e-229	1	AT3G04080
AT5G59070	3.19090421893202e-227	0.286329876767336	0.472	0.092	7.2660079969301e-223	1	AT5G59070
AT1G19210	1.4926851614053e-225	1.15933639783621	0.793	0.304	3.39899338103601e-221	1	AT1G19210
AT5G65690	5.63986357621963e-221	0.77418506112655	0.756	0.255	1.28425333494097e-216	1	AT5G65690
AT1G76340	1.21148328028719e-219	0.703951068068738	0.802	0.336	2.75866857754195e-215	1	AT1G76340
AT2G27310	1.03199214842827e-218	0.56934550127796	0.727	0.229	2.34994932118602e-214	1	AT2G27310
AT3G25900	1.46571912293632e-216	0.513200568493122	0.797	0.271	3.3375890148383e-212	1	AT3G25900
AT5G67080	1.74221086877869e-216	0.268499628589092	0.307	0.041	3.96718836929595e-212	1	AT5G67080
AT1G09070	1.80376893287116e-216	1.14847490140907	0.949	0.627	4.10736223704093e-212	1	AT1G09070
AT2G30720	1.75798623324391e-214	0.392463527526108	0.577	0.159	4.00311045171971e-210	1	AT2G30720
AT3G50530	7.40932422026387e-214	0.457596113830601	0.758	0.277	1.68717721819628e-209	1	AT3G50530
AT1G27100	2.75927834870242e-212	0.696330011538748	0.843	0.376	6.28315272783028e-208	1	AT1G27100
AT2G25980	6.4675293568813e-211	0.786009722513574	0.819	0.274	1.47272110985544e-206	1	AT2G25980
AT1G07630	1.80169809679624e-210	0.310609922499805	0.514	0.122	4.10264673621472e-206	1	AT1G07630
AT5G64030	2.62494413707294e-210	0.650421420496102	0.801	0.334	5.9772602945288e-206	1	AT5G64030
AT3G07000	9.55684258864268e-209	0.323611878237852	0.499	0.113	2.17618862585983e-204	1	AT3G07000
AT1G35780	1.27308819868122e-207	0.614389457326237	0.82	0.359	2.898949137217e-203	1	AT1G35780
AT5G65925	4.27690450936269e-206	0.493212046898188	0.707	0.231	9.73893925826978e-202	1	AT5G65925
AT4G25400	8.30333585345733e-205	0.481072184012297	0.769	0.28	1.89075260719077e-200	1	AT4G25400
AT2G32190	1.61877344624056e-204	1.001516973458	0.819	0.344	3.68610901443437e-200	1	AT2G32190
AT5G05110	2.15221016356625e-203	0.410355588125486	0.522	0.129	4.90079776345671e-199	1	AT5G05110
AT3G15950	2.76933642860319e-202	0.923581931559578	0.919	0.44	6.30605598157232e-198	1	AT3G15950
AT1G55920	1.57988011918826e-200	0.93509837350805	0.892	0.471	3.5975450194036e-196	1	AT1G55920
AT5G10300	5.33196259541426e-199	0.747344142866006	0.8	0.316	1.21414120260178e-194	1	AT5G10300
AT3G03610	1.28567132056531e-198	0.457846969343038	0.718	0.268	2.92760216405928e-194	1	AT3G03610
AT5G45940	5.0478890783703e-195	0.317642793082266	0.612	0.181	1.1494548220357e-190	1	AT5G45940
AT5G39040	6.61834948739942e-194	0.379554179681703	0.68	0.235	1.50706436177572e-189	1	AT5G39040
AT2G38120	3.59257162274372e-191	0.75203022341219	0.906	0.443	8.18064484214973e-187	1	AT2G38120
AT2G15490	2.5970990134822e-189	0.785718938868328	0.883	0.439	5.91385416360032e-185	1	AT2G15490
AT1G17620	6.9609170332844e-189	0.917921720210446	0.912	0.525	1.58507041764919e-184	1	AT1G17620
AT3G15210	1.12688795737743e-186	0.822637330427031	0.916	0.498	2.56603656774414e-182	1	AT3G15210
AT4G32140	5.78073696725428e-186	0.407467513822034	0.743	0.288	1.31633161481347e-181	1	AT4G32140
AT5G38700	8.08070493064395e-186	0.61130672524311	0.566	0.149	1.84005731975693e-181	1	AT5G38700
AT5G03080	1.0629095005522e-185	0.485446588105289	0.797	0.358	2.42035122370742e-181	1	AT5G03080
AT5G50175	2.33284902087064e-185	0.348305940007992	0.555	0.151	5.31213050542453e-181	1	AT5G50175
AT3G29075	3.3121343750357e-185	0.42017393760714	0.776	0.311	7.5420611853938e-181	1	AT3G29075
AT3G09940	3.18255395031545e-184	0.689424993324903	0.855	0.368	7.2469936002633e-180	1	AT3G09940
AT2G33580	3.29334810635228e-182	0.448149817601521	0.543	0.151	7.49928297297478e-178	1	AT2G33580
AT2G38820	6.87316363536428e-182	0.320233025304606	0.536	0.148	1.5650880914088e-177	1	AT2G38820
AT3G05500	1.106297710343e-181	1.0325301710917	0.899	0.57	2.51915051622205e-177	1	AT3G05500
AT2G30130	3.11927342343931e-181	0.541526589317736	0.546	0.144	7.10289751251365e-177	1	AT2G30130
AT4G37820	1.83637931861874e-180	0.498225529084246	0.664	0.246	4.18161934642673e-176	1	AT4G37820
AT3G06420	3.88139255672616e-180	0.502494410028835	0.818	0.349	8.83831899092115e-176	1	AT3G06420
AT4G20860	1.77142568114557e-178	0.414908087845048	0.398	0.078	4.03371341853657e-174	1	AT4G20860
AT3G07990	1.44008972736375e-177	0.316130737944039	0.583	0.175	3.27922831817998e-173	1	AT3G07990
AT1G64950	1.08166318558811e-174	0.542482364347651	0.826	0.35	2.46305523990269e-170	1	AT1G64950
AT3G02720	6.60405243765345e-172	0.373781605097945	0.729	0.289	1.50380878057807e-167	1	AT3G02720
AT4G17500	1.79170846336134e-168	1.01617366230236	0.867	0.471	4.0798993419201e-164	1	AT4G17500
AT1G03610	3.24884664697954e-168	0.395593233245635	0.72	0.284	7.3979486998371e-164	1	AT1G03610
AT5G06265	3.7683988318438e-168	0.43819367423478	0.704	0.287	8.58102097999152e-164	1	AT5G06265
AT5G66070	3.9598326570386e-168	0.343958976561818	0.652	0.224	9.01693494334259e-164	1	AT5G66070
AT4G01090	1.11570340733209e-167	0.310239898890815	0.51	0.146	2.54056822883591e-163	1	AT4G01090
AT5G40670	4.14336612237936e-165	0.393019630547736	0.754	0.33	9.43485899727005e-161	1	AT5G40670
AT3G57020	4.0423286563669e-163	0.499376946226654	0.664	0.216	9.20478658341308e-159	1	AT3G57020
AT1G17147	1.26698009045562e-158	0.71710237959915	0.71	0.272	2.88504036397648e-154	1	AT1G17147
AT1G12990	1.54374666947008e-158	0.30851391536202	0.628	0.231	3.51526554105031e-154	1	AT1G12990
AT3G16460	4.1548122903628e-158	0.715499951472094	0.948	0.525	9.46092306638512e-154	1	AT3G16460
AT2G29420	5.86634271184087e-157	0.774628088230751	0.899	0.552	1.33582489891328e-152	1	AT2G29420
AT2G25250	1.03815626126368e-155	0.730590315203589	0.867	0.488	2.36398562252354e-151	1	AT2G25250
AT3G08990	1.45750279096165e-155	0.273503612273669	0.409	0.102	3.31887960529878e-151	1	AT3G08990
AT3G10500	1.77158194246328e-155	0.281459305180393	0.579	0.193	4.03406924118313e-151	1	AT3G10500
AT4G32020	2.37306830275674e-155	0.822366039765396	0.945	0.676	5.40371383220737e-151	1	AT4G32020
AT2G22780	7.4664896180604e-155	0.485954935339112	0.82	0.44	1.70019435092853e-150	1	AT2G22780
AT5G44070	1.37085631897345e-154	0.368783017337905	0.651	0.247	3.12157692393445e-150	1	AT5G44070
AT5G39050	1.46920847026483e-154	0.27316103829567	0.327	0.063	3.34553460764004e-150	1	AT5G39050
AT1G70790	3.52849173386282e-154	0.302195965998811	0.496	0.151	8.03472852717904e-150	1	AT1G70790
AT4G04610	2.31862520458264e-152	0.527739615599457	0.572	0.195	5.27974145335512e-148	1	AT4G04610
AT5G08160	5.3497555167874e-152	0.427676858602956	0.79	0.381	1.21819282872766e-147	1	AT5G08160
AT1G08890	7.29032483952157e-152	0.260897300881839	0.481	0.133	1.66007986920746e-147	1	AT1G08890
AT4G24275	4.86990159844959e-149	0.565690709800911	0.823	0.354	1.10892529298296e-144	1	AT4G24275
AT5G16360	2.35245456650792e-148	0.572171481877379	0.849	0.424	5.35677429339518e-144	1	AT5G16360
AT1G05560	4.65070857474579e-148	0.753297928972967	0.539	0.17	1.05901284955536e-143	1	AT1G05560
AT3G52360	6.36174114983583e-148	0.587828633126019	0.91	0.502	1.44863207722912e-143	1	AT3G52360
AT4G36040	3.10808064553836e-146	0.620560486740422	0.865	0.447	7.07741043795541e-142	1	AT4G36040
AT5G52510	2.54392389931268e-145	0.432659196720157	0.709	0.296	5.7927691111249e-141	1	AT5G52510
AT5G65810	4.74818195532147e-144	0.332328475155087	0.747	0.309	1.08120851304625e-139	1	AT5G65810
AT1G29340	4.96844650445512e-143	0.345602311487946	0.691	0.296	1.13136495352947e-138	1	AT1G29340
AT5G66690	5.18826119251575e-143	0.615131662012756	0.767	0.336	1.18141895614776e-138	1	AT5G66690
AT3G17580	7.64582678604091e-142	0.277201466923424	0.403	0.099	1.74103121744938e-137	1	AT3G17580
AT3G63060	1.2972485707065e-141	0.367637508840269	0.514	0.164	2.95396472035577e-137	1	AT3G63060
AT5G01750	4.55980344763745e-139	0.558746221389639	0.7	0.292	1.03831284306152e-134	1	AT5G01750
AT4G05320	7.44194008265797e-139	0.681639561055346	0.952	0.785	1.69460417622205e-134	1	AT4G05320
AT3G22370	1.22335552252705e-137	0.556655653442243	0.814	0.444	2.78570286034634e-133	1	AT3G22370
AT1G01720	1.24540756665598e-137	0.685087490570742	0.93	0.644	2.83591757003232e-133	1	AT1G01720
AT1G70410	4.05713044839114e-137	0.527846419834233	0.881	0.47	9.23849174403147e-133	1	AT1G70410
AT1G50630	3.50681246234329e-136	0.364575451816208	0.744	0.328	7.9853626580019e-132	1	AT1G50630
AT5G16150	3.08966849825394e-132	0.334969808356156	0.761	0.372	7.03548413737404e-128	1	AT5G16150
AT1G22280	2.0671703300263e-130	0.431027151880764	0.79	0.414	4.70715355850289e-126	1	AT1G22280
AT3G62420	4.78591472668106e-130	0.579000276243862	0.927	0.63	1.08980064241254e-125	1	AT3G62420
AT5G47990	1.11163431371285e-129	0.454772032891151	0.518	0.154	2.53130249575554e-125	1	AT5G47990
AT2G20370	8.12103340263739e-128	0.361019634443046	0.718	0.341	1.84924051611456e-123	1	AT2G20370
AT2G27010	3.35891955620357e-127	0.293094993468826	0.617	0.233	7.64859572143115e-123	1	AT2G27010
AT5G40890	1.12535586842231e-126	0.264296342417722	0.652	0.245	2.56254784798445e-122	1	AT5G40890
AT5G10480	2.79649270381558e-126	0.439041565656951	0.662	0.299	6.36789353585847e-122	1	AT5G10480
AT5G03330	4.92096890531998e-126	0.289403742186207	0.477	0.161	1.12055382943041e-121	1	AT5G03330
AT1G02000	6.13991468930839e-125	0.277859835838051	0.599	0.237	1.39811997390241e-120	1	AT1G02000
AT1G65720	7.45264390611123e-125	0.516716822099	0.917	0.688	1.69704154386059e-120	1	AT1G65720
AT5G37600	5.74864382090765e-124	0.399495634019956	0.837	0.434	1.30902368445888e-119	1	AT5G37600
AT2G02800	2.2093071180192e-122	0.365186727535534	0.786	0.41	5.03081323844152e-118	1	AT2G02800
AT5G54145	3.92687421337391e-122	0.508758334080462	0.634	0.257	8.94188527127372e-118	1	AT5G54145
AT2G30440	4.59955081805538e-121	0.344668376008131	0.82	0.452	1.04736371677939e-116	1	AT2G30440
AT5G04340	1.20052372079266e-120	0.463620509200602	0.59	0.212	2.73371256461698e-116	1	AT5G04340
AT3G15630	9.34860829170885e-120	0.756047469130891	0.847	0.531	2.12877159410502e-115	1	AT3G15630
AT1G75370	3.89563961869137e-119	0.254649324732794	0.514	0.191	8.87076097572212e-115	1	AT1G75370
AT4G37710	8.90913935143375e-119	0.468473883588201	0.452	0.143	2.02870012171498e-114	1	AT4G37710
AT1G69040	1.38521323888427e-117	0.412051656666891	0.743	0.357	3.15426906626338e-113	1	AT1G69040
AT3G46080	2.32946778534052e-117	0.64800088232194	0.472	0.154	5.3044310939989e-113	1	AT3G46080
AT3G48570	3.37318073402413e-116	0.264871982356832	0.72	0.33	7.68106984944634e-112	1	AT3G48570
AT4G01870	1.189400721425e-114	0.703654011055794	0.689	0.319	2.70838438275687e-110	1	AT4G01870
AT5G37770	2.2166289879828e-114	0.645539581622677	0.914	0.629	5.04748586853564e-110	1	AT5G37770
AT1G49500	4.42871117118308e-113	0.487180608865477	0.652	0.276	1.0084618207901e-108	1	AT1G49500
AT5G66590	4.95310247138528e-112	0.285355604915492	0.501	0.168	1.12787096375914e-107	1	AT5G66590
AT5G08790	9.98742524625892e-112	0.629013763688893	0.925	0.665	2.27423660282562e-107	1	AT5G08790
AT5G51830	5.13074607240456e-110	0.480097107241631	0.768	0.426	1.16832218814724e-105	1	AT5G51830
AT5G64660	3.44238690536837e-108	0.303287026210043	0.667	0.29	7.83865922221432e-104	1	AT5G64660
AT3G13720	3.85606087185073e-107	0.289720100615588	0.773	0.403	8.78063621129129e-103	1	AT3G13720
AT2G22795	9.69377724200316e-107	0.290684388682851	0.815	0.444	2.20737001577654e-102	1	AT2G22795
AT5G45490	3.68447710293182e-104	0.251864370531319	0.57	0.224	8.38992281108604e-100	1	AT5G45490
AT2G40080	4.78916382320558e-104	0.498555013191528	0.718	0.379	1.09054049418214e-99	1	AT2G40080
AT1G45145	2.26397309719592e-101	0.357593336558483	0.88	0.477	5.15529313962482e-97	1	AT1G45145
AT2G17840	5.3930912557362e-101	0.51366576457717	0.802	0.449	1.22806080984369e-96	1	AT2G17840
AT1G09560	7.00735903653114e-101	0.514031675402376	0.945	0.668	1.59564572620851e-96	1	AT1G09560
AT4G27260	6.35748270863588e-98	0.655938752569619	0.456	0.158	1.44766238758348e-93	1	AT4G27260
AT2G35780	1.05544903172795e-96	0.321532188960162	0.546	0.24	2.40336299014771e-92	1	AT2G35780
AT3G52470	1.00414234987149e-95	0.311112050313799	0.826	0.418	2.28653254489238e-91	1	AT3G52470
AT3G52800	1.04830829249971e-95	0.494753947893532	0.914	0.666	2.38710281285109e-91	1	AT3G52800
AT5G20190	5.04258137695598e-95	0.462012594557304	0.793	0.46	1.14824620534665e-90	1	AT5G20190
AT3G22850	1.01966559364763e-93	0.3325247942097	0.826	0.502	2.32188052329501e-89	1	AT3G22850
AT5G54940	8.41601829721976e-93	0.493743972871789	0.948	0.745	1.91641152645991e-88	1	AT5G54940
AT5G61820	3.89594288917985e-92	0.507909112894857	0.854	0.512	8.87145155295143e-88	1	AT5G61820
AT3G11020	5.96733939616451e-90	0.289065735992966	0.503	0.201	1.35882285390062e-85	1	AT3G11020
AT5G42570	1.1228114180745e-86	0.284897502191161	0.873	0.538	2.55675388009745e-82	1	AT5G42570
AT3G13600	3.28398024752975e-85	0.272884237014044	0.533	0.231	7.47795142165e-81	1	AT3G13600
AT3G23030	5.96234237630477e-79	0.391355752039362	0.899	0.612	1.35768498250836e-74	1	AT3G23030
AT5G63790	2.72041116721238e-77	0.383198038928826	0.942	0.712	6.19464826885931e-73	1	AT5G63790
AT3G19380	1.43705060411138e-76	0.288733269679784	0.489	0.214	3.27230793062203e-72	1	AT3G19380
AT3G10930	2.13723901835778e-76	0.351196124128252	0.656	0.317	4.8667069687025e-72	1	AT3G10930
AT5G13190	7.81848938929759e-76	0.395633267185693	0.684	0.385	1.78034821883695e-71	1	AT5G13190
AT5G19110	1.01227649695085e-75	0.751194695216279	0.706	0.408	2.30505481120677e-71	1	AT5G19110
AT1G01550	4.32675554921914e-75	0.255241978777875	0.834	0.524	9.8524550611269e-71	1	AT1G01550
AT1G22985	2.50651767748465e-73	0.277621475215935	0.398	0.154	5.70759140340031e-69	1	AT1G22985
AT3G47810	4.21259329793397e-70	0.272188112033378	0.863	0.594	9.59249619872544e-66	1	AT3G47810
AT4G34410	2.52337070776295e-69	0.325412497933653	0.8	0.441	5.74596743864701e-65	1	AT4G34410
AT3G51730	8.7268761516605e-68	0.271223799558278	0.865	0.562	1.98719696849461e-63	1	AT3G51730
AT2G18690	1.19715631978533e-65	0.32221678074204	0.16	0.034	2.72604465578316e-61	1	AT2G18690
AT3G51600	1.62063497208869e-64	0.495015682294891	0.256	0.076	3.69034789494316e-60	1	AT3G51600
AT1G78830	2.545698338082e-63	0.371361255344331	0.323	0.117	5.79680968564653e-59	1	AT1G78830
AT4G39090	1.05001146863177e-61	0.323864689687096	0.942	0.718	2.3909811152214e-57	1	AT4G39090
AT4G20830	6.92829288606903e-59	0.490331264238446	0.771	0.499	1.57764157308678e-54	1	AT4G20830
AT3G10985	2.97436059467383e-58	0.274891354374549	0.829	0.532	6.77291651013177e-54	1	AT3G10985
AT1G68840	6.64550147899386e-56	0.273164414680601	0.808	0.502	1.51324714178169e-51	1	AT1G68840
AT4G30280	1.26240913178089e-54	0.528752627380255	0.399	0.17	2.87463183397827e-50	1	AT4G30280
AT5G01410	6.6348297553993e-54	0.250985952367886	0.731	0.459	1.51081708360198e-49	1	AT5G01410
AT5G64250	9.85559260392216e-38	0.327455810690145	0.641	0.42	2.24421699183912e-33	1	AT5G64250
AT1G80920	1.06509212562912e-34	0.280977944171952	0.704	0.468	2.42532127927008e-30	1	AT1G80920
AT4G01360	1.1062422028297e-31	0.251858591333304	0.21	0.084	2.51902412006352e-27	1	AT4G01360
AT2G31940	3.52915895751274e-30	0.263135153935526	0.242	0.104	8.03624786215226e-26	1	AT2G31940
AT1G56680	0	1.22205608700985	0.666	0.121	0	2	AT1G56680
AT2G259801	1.01290850243394e-280	1.45036747487141	0.78	0.276	2.30649395089232e-276	2	AT2G25980
AT5G479901	3.68221821073227e-252	1.25411338457683	0.607	0.15	8.38477908765845e-248	2	AT5G47990
AT3G164501	2.52315251824856e-221	1.18674372076651	0.66	0.192	5.74547059930379e-217	2	AT3G16450
AT1G44180	6.14594611592177e-214	0.430920987833557	0.298	0.039	1.39949339005655e-209	2	AT1G44180
AT2G404701	1.62129627849228e-203	0.975204156972606	0.585	0.16	3.69185375575478e-199	2	AT2G40470
AT3G159501	2.71080241700418e-192	1.09886965351905	0.869	0.442	6.17276818376022e-188	2	AT3G15950
AT3G164601	1.65368584269642e-189	1.09038634636767	0.89	0.528	3.76560803240401e-185	2	AT3G16460
AT4G37410	3.96557698635041e-166	1.11704536309255	0.738	0.313	9.03001535561852e-162	2	AT4G37410
AT5G022601	3.56463021084958e-156	0.828208706128781	0.787	0.337	8.11701945312559e-152	2	AT5G02260
AT1G06980	9.40066343783612e-152	0.660506842802404	0.397	0.094	2.14062507142966e-147	2	AT1G06980
AT5G101301	2.03993078971794e-140	0.864518811107772	0.733	0.321	4.64512640126672e-136	2	AT5G10130
AT1G76790	1.20782425237924e-137	0.850781282825598	0.572	0.228	2.75033660509277e-133	2	AT1G76790
AT3G234101	1.9956519397721e-133	0.478272513092898	0.398	0.104	4.54429903205506e-129	2	AT3G23410
AT1G540101	2.31256855092842e-131	0.612628228127715	0.552	0.176	5.2659498473191e-127	2	AT1G54010
AT2G47260	3.06943079997622e-128	0.496895246440422	0.39	0.107	6.98940087462585e-124	2	AT2G47260
AT2G34020	2.38685702728497e-127	0.687389802362653	0.603	0.246	5.4351121368306e-123	2	AT2G34020
AT4G242751	6.41442673907256e-126	0.773192255377389	0.716	0.359	1.46062911275421e-121	2	AT4G24275
AT2G436101	1.32158359545775e-121	0.54086671880006	0.865	0.57	3.00937800521684e-117	2	AT2G43610
AT2G227701	7.93629164840994e-117	0.637949257215479	0.528	0.202	1.80717297125943e-112	2	AT2G22770
AT2G359301	2.81203510867974e-116	0.702069422434696	0.588	0.238	6.40328514597463e-112	2	AT2G35930
AT3G55760	1.68857226059912e-109	0.435863246191365	0.384	0.115	3.84504789461026e-105	2	AT3G55760
AT5G191101	2.08629046406049e-109	0.947709387837482	0.751	0.406	4.75069201571214e-105	2	AT5G19110
AT5G48130	1.64029136230786e-108	0.255222780216597	0.212	0.036	3.73510746111124e-104	2	AT5G48130
AT1G451451	1.23940394176849e-107	0.829265013204222	0.794	0.482	2.82224671580102e-103	2	AT1G45145
AT5G10625	2.08941335319085e-107	0.598321618028713	0.355	0.096	4.75780314655088e-103	2	AT5G10625
AT4G000801	5.25988834837461e-107	0.602851714619062	0.632	0.244	1.19772917580838e-102	2	AT4G00080
AT5G58580	1.0008905212628e-102	0.302977511224651	0.24	0.048	2.27912780596752e-98	2	AT5G58580
AT3G534801	1.46093504479319e-101	0.719984199256265	0.636	0.291	3.32669519049858e-97	2	AT3G53480
AT2G170701	3.56012923717551e-101	0.531672398005902	0.508	0.185	8.10677028597235e-97	2	AT2G17070
AT4G00730	4.10723749232179e-100	0.447120366651524	0.377	0.119	9.35259049376596e-96	2	AT4G00730
AT4G35720	3.96968976877848e-98	0.266815704056691	0.217	0.042	9.03938057248549e-94	2	AT4G35720
AT3G036401	1.75347876461911e-97	0.627039119026645	0.462	0.182	3.99284649491418e-93	2	AT3G03640
AT5G209501	1.83802551093193e-97	0.638432940929161	0.61	0.313	4.18536789094309e-93	2	AT5G20950
AT4G300801	7.28638602577013e-95	0.508304117323756	0.451	0.165	1.65918296192812e-90	2	AT4G30080
AT5G023801	4.50146494173479e-94	0.876051889351498	0.882	0.689	1.02502858188243e-89	2	AT5G02380
AT1G75710	8.62730034122995e-93	0.479238826349849	0.482	0.199	1.96452256070147e-88	2	AT1G75710
AT5G665901	2.47527496530848e-92	0.528067081857351	0.453	0.171	5.63644862350395e-88	2	AT5G66590
AT4G32870	1.76368321914148e-88	0.487767047385722	0.49	0.204	4.01608305830706e-84	2	AT4G32870
AT2G387601	8.52429291524961e-88	0.453883722457442	0.49	0.188	1.94106673973149e-83	2	AT2G38760
AT4G007501	1.61205749264759e-87	0.516644893922542	0.258	0.064	3.67081611650782e-83	2	AT4G00750
AT1G656201	7.74359197969114e-86	0.435448899406302	0.284	0.077	1.76329332969547e-81	2	AT1G65620
AT5G140201	3.52646211029918e-85	0.577210969965753	0.565	0.268	8.03010687136226e-81	2	AT5G14020
AT2G28900	5.25946819304706e-84	0.705054746149605	0.5	0.23	1.19763350223875e-79	2	AT2G28900
AT5G590701	4.37436223438484e-82	0.346015130374932	0.319	0.1	9.96086024391772e-78	2	AT5G59070
AT5G45920	5.11340905658189e-82	0.437219398309732	0.433	0.18	1.16437437627426e-77	2	AT5G45920
AT3G055901	3.39978560932394e-81	0.628879713100717	0.822	0.639	7.74165181099155e-77	2	AT3G05590
AT4G36180	3.52610776033241e-81	0.381995318412327	0.295	0.088	8.02929998105292e-77	2	AT4G36180
AT2G32430	3.58220264254731e-80	0.496540799172024	0.311	0.096	8.15703363734447e-76	2	AT2G32430
AT5G17630	1.1036889965019e-79	0.611185768575513	0.545	0.288	2.51321021393447e-75	2	AT5G17630
AT4G09020	1.42241038765627e-79	0.422808650779525	0.428	0.174	3.23897069373209e-75	2	AT4G09020
AT2G303401	4.9444161608548e-79	0.437237532462956	0.455	0.177	1.12589300398825e-74	2	AT2G30340
