locus_name	symbol	full_name
Solyc06g072410.3	Solyc06g072410.3	Solyc06g072410.3
Solyc06g072420.3	Solyc06g072420.3	Solyc06g072420.3
Solyc06g072430.3	Solyc06g072430.3	Solyc06g072430.3
Solyc06g072440.3	Solyc06g072440.3	Solyc06g072440.3
Solyc06g072450.1	Solyc06g072450.1	Solyc06g072450.1
Solyc06g072460.1	Solyc06g072460.1	Solyc06g072460.1
Solyc06g072470.4	Solyc06g072470.4	Solyc06g072470.4
Solyc06g072480.1	Solyc06g072480.1	Solyc06g072480.1
Solyc06g072490.3	Solyc06g072490.3	Solyc06g072490.3
Solyc06g072500.2	Solyc06g072500.2	Solyc06g072500.2
Solyc06g072510.4	Solyc06g072510.4	Solyc06g072510.4
Solyc06g072520.2	Solyc06g072520.2	Solyc06g072520.2
Solyc06g072530.3	Solyc06g072530.3	Solyc06g072530.3
Solyc06g072540.2	Solyc06g072540.2	Solyc06g072540.2
Solyc06g072550.3	Solyc06g072550.3	Solyc06g072550.3
Solyc06g072560.2	Solyc06g072560.2	Solyc06g072560.2
Solyc06g072570.4	Solyc06g072570.4	Solyc06g072570.4
Solyc06g072580.3	Solyc06g072580.3	Solyc06g072580.3
Solyc06g072590.4	Solyc06g072590.4	Solyc06g072590.4
Solyc06g072600.3	Solyc06g072600.3	Solyc06g072600.3
Solyc06g072610.3	Solyc06g072610.3	Solyc06g072610.3
Solyc06g072620.4	Solyc06g072620.4	Solyc06g072620.4
Solyc06g072630.4	Solyc06g072630.4	Solyc06g072630.4
Solyc06g072640.1	Solyc06g072640.1	Solyc06g072640.1
Solyc06g072650.1	Solyc06g072650.1	Solyc06g072650.1
Solyc06g072660.4	Solyc06g072660.4	Solyc06g072660.4
Solyc06g072670.3	Solyc06g072670.3	Solyc06g072670.3
Solyc06g072680.4	Solyc06g072680.4	Solyc06g072680.4
Solyc06g072690.3	Solyc06g072690.3	Solyc06g072690.3
Solyc06g072695.1	Solyc06g072695.1	Solyc06g072695.1
Solyc06g072700.3	Solyc06g072700.3	Solyc06g072700.3
Solyc06g072710.3	Solyc06g072710.3	Solyc06g072710.3
Solyc06g072720.3	Solyc06g072720.3	Solyc06g072720.3
Solyc06g072725.1	Solyc06g072725.1	Solyc06g072725.1
Solyc06g072730.4	Solyc06g072730.4	Solyc06g072730.4
Solyc06g072740.1	Solyc06g072740.1	Solyc06g072740.1
Solyc06g072750.3	Solyc06g072750.3	Solyc06g072750.3
Solyc06g072760.4	Solyc06g072760.4	Solyc06g072760.4
Solyc06g072770.3	Solyc06g072770.3	Solyc06g072770.3
Solyc06g072780.2	Solyc06g072780.2	Solyc06g072780.2
Solyc06g072790.3	Solyc06g072790.3	Solyc06g072790.3
Solyc06g072800.4	Solyc06g072800.4	Solyc06g072800.4
Solyc06g072810.4	Solyc06g072810.4	Solyc06g072810.4
Solyc06g072820.3	Solyc06g072820.3	Solyc06g072820.3
Solyc06g072830.4	Solyc06g072830.4	Solyc06g072830.4
Solyc06g072840.3	Solyc06g072840.3	Solyc06g072840.3
Solyc06g072845.1	Solyc06g072845.1	Solyc06g072845.1
Solyc06g072850.1	Solyc06g072850.1	Solyc06g072850.1
Solyc06g072870.1	Solyc06g072870.1	Solyc06g072870.1
Solyc06g072880.2	Solyc06g072880.2	Solyc06g072880.2
Solyc06g072890.3	Solyc06g072890.3	Solyc06g072890.3
Solyc06g072900.4	Solyc06g072900.4	Solyc06g072900.4
Solyc06g072910.2	Solyc06g072910.2	Solyc06g072910.2
Solyc06g072920.3	Solyc06g072920.3	Solyc06g072920.3
Solyc06g072930.4	Solyc06g072930.4	Solyc06g072930.4
Solyc06g072940.3	Solyc06g072940.3	Solyc06g072940.3
Solyc06g072950.3	Solyc06g072950.3	Solyc06g072950.3
Solyc06g072960.1	Solyc06g072960.1	Solyc06g072960.1
Solyc06g072970.3	Solyc06g072970.3	Solyc06g072970.3
Solyc06g072980.4	Solyc06g072980.4	Solyc06g072980.4
Solyc06g072990.1	Solyc06g072990.1	Solyc06g072990.1
Solyc06g073000.4	Solyc06g073000.4	Solyc06g073000.4
Solyc06g073010.3	Solyc06g073010.3	Solyc06g073010.3
Solyc06g073020.3	Solyc06g073020.3	Solyc06g073020.3
Solyc06g073030.3	Solyc06g073030.3	Solyc06g073030.3
Solyc06g073040.1	Solyc06g073040.1	Solyc06g073040.1
Solyc06g073050.2	Solyc06g073050.2	Solyc06g073050.2
Solyc06g073060.3	Solyc06g073060.3	Solyc06g073060.3
Solyc06g073070.2	Solyc06g073070.2	Solyc06g073070.2
Solyc06g073080.4	Solyc06g073080.4	Solyc06g073080.4
Solyc06g073090.3	Solyc06g073090.3	Solyc06g073090.3
Solyc06g073100.4	Solyc06g073100.4	Solyc06g073100.4
Solyc06g073110.3	Solyc06g073110.3	Solyc06g073110.3
Solyc06g073120.4	Solyc06g073120.4	Solyc06g073120.4
Solyc06g073130.4	Solyc06g073130.4	Solyc06g073130.4
Solyc06g073140.2	Solyc06g073140.2	Solyc06g073140.2
Solyc06g073150.3	Solyc06g073150.3	Solyc06g073150.3
Solyc06g073155.1	Solyc06g073155.1	Solyc06g073155.1
Solyc06g073160.4	Solyc06g073160.4	Solyc06g073160.4
Solyc06g073170.1	Solyc06g073170.1	Solyc06g073170.1
Solyc06g073180.3	Solyc06g073180.3	Solyc06g073180.3
Solyc06g073190.3	Solyc06g073190.3	Solyc06g073190.3
Solyc06g073200.4	Solyc06g073200.4	Solyc06g073200.4
Solyc06g073210.4	Solyc06g073210.4	Solyc06g073210.4
Solyc06g073220.1	Solyc06g073220.1	Solyc06g073220.1
Solyc06g073230.4	Solyc06g073230.4	Solyc06g073230.4
Solyc06g073240.3	Solyc06g073240.3	Solyc06g073240.3
Solyc06g073250.1	Solyc06g073250.1	Solyc06g073250.1
Solyc06g073260.3	Solyc06g073260.3	Solyc06g073260.3
Solyc06g073270.4	Solyc06g073270.4	Solyc06g073270.4
Solyc06g073280.3	Solyc06g073280.3	Solyc06g073280.3
Solyc06g073290.1	Solyc06g073290.1	Solyc06g073290.1
Solyc06g073300.1	Solyc06g073300.1	Solyc06g073300.1
Solyc06g073310.3	Solyc06g073310.3	Solyc06g073310.3
Solyc06g073320.3	Solyc06g073320.3	Solyc06g073320.3
Solyc06g073330.4	Solyc06g073330.4	Solyc06g073330.4
Solyc06g073340.3	Solyc06g073340.3	Solyc06g073340.3
Solyc06g073360.3	Solyc06g073360.3	Solyc06g073360.3
Solyc06g073370.4	Solyc06g073370.4	Solyc06g073370.4
Solyc06g073380.3	Solyc06g073380.3	Solyc06g073380.3
Solyc06g073390.3	Solyc06g073390.3	Solyc06g073390.3
Solyc06g073400.3	Solyc06g073400.3	Solyc06g073400.3
Solyc06g073410.3	Solyc06g073410.3	Solyc06g073410.3
Solyc06g073420.3	Solyc06g073420.3	Solyc06g073420.3
Solyc06g073430.4	Solyc06g073430.4	Solyc06g073430.4
Solyc06g073450.4	Solyc06g073450.4	Solyc06g073450.4
Solyc06g073460.4	Solyc06g073460.4	Solyc06g073460.4
Solyc06g073470.3	Solyc06g073470.3	Solyc06g073470.3
Solyc06g073480.3	Solyc06g073480.3	Solyc06g073480.3
Solyc06g073490.2	Solyc06g073490.2	Solyc06g073490.2
Solyc06g073500.3	Solyc06g073500.3	Solyc06g073500.3
Solyc06g073510.3	Solyc06g073510.3	Solyc06g073510.3
Solyc06g073520.3	Solyc06g073520.3	Solyc06g073520.3
Solyc06g073530.3	Solyc06g073530.3	Solyc06g073530.3
Solyc06g073540.4	Solyc06g073540.4	Solyc06g073540.4
Solyc06g073550.3	Solyc06g073550.3	Solyc06g073550.3
Solyc06g073560.4	Solyc06g073560.4	Solyc06g073560.4
Solyc06g073570.4	Solyc06g073570.4	Solyc06g073570.4
Solyc06g073580.4	Solyc06g073580.4	Solyc06g073580.4
Solyc06g073583.1	Solyc06g073583.1	Solyc06g073583.1
Solyc06g073587.1	Solyc06g073587.1	Solyc06g073587.1
Solyc06g073590.3	Solyc06g073590.3	Solyc06g073590.3
Solyc06g073600.4	Solyc06g073600.4	Solyc06g073600.4
Solyc06g073610.3	Solyc06g073610.3	Solyc06g073610.3
Solyc06g073615.1	Solyc06g073615.1	Solyc06g073615.1
Solyc06g073630.3	Solyc06g073630.3	Solyc06g073630.3
Solyc06g073640.4	Solyc06g073640.4	Solyc06g073640.4
Solyc06g073650.1	Solyc06g073650.1	Solyc06g073650.1
Solyc06g073660.3	Solyc06g073660.3	Solyc06g073660.3
Solyc06g073665.1	Solyc06g073665.1	Solyc06g073665.1
Solyc06g073670.4	Solyc06g073670.4	Solyc06g073670.4
Solyc06g073690.2	Solyc06g073690.2	Solyc06g073690.2
Solyc06g073700.3	Solyc06g073700.3	Solyc06g073700.3
Solyc06g073710.4	Solyc06g073710.4	Solyc06g073710.4
Solyc06g073720.3	Solyc06g073720.3	Solyc06g073720.3
Solyc06g073730.2	Solyc06g073730.2	Solyc06g073730.2
Solyc06g073740.3	Solyc06g073740.3	Solyc06g073740.3
Solyc06g073750.4	Solyc06g073750.4	Solyc06g073750.4
Solyc06g073760.3	Solyc06g073760.3	Solyc06g073760.3
Solyc06g073770.1	Solyc06g073770.1	Solyc06g073770.1
Solyc06g073780.4	Solyc06g073780.4	Solyc06g073780.4
Solyc06g073790.3	Solyc06g073790.3	Solyc06g073790.3
Solyc06g073800.3	Solyc06g073800.3	Solyc06g073800.3
Solyc06g073810.4	Solyc06g073810.4	Solyc06g073810.4
Solyc06g073820.3	Solyc06g073820.3	Solyc06g073820.3
Solyc06g073825.1	Solyc06g073825.1	Solyc06g073825.1
Solyc06g073830.1	Solyc06g073830.1	Solyc06g073830.1
Solyc06g073840.3	Solyc06g073840.3	Solyc06g073840.3
Solyc06g073850.1	Solyc06g073850.1	Solyc06g073850.1
Solyc06g073860.2	Solyc06g073860.2	Solyc06g073860.2
Solyc06g073870.4	Solyc06g073870.4	Solyc06g073870.4
Solyc06g073880.3	Solyc06g073880.3	Solyc06g073880.3
Solyc06g073890.3	Solyc06g073890.3	Solyc06g073890.3
Solyc06g073900.3	Solyc06g073900.3	Solyc06g073900.3
Solyc06g073910.4	Solyc06g073910.4	Solyc06g073910.4
Solyc06g073920.3	Solyc06g073920.3	Solyc06g073920.3
Solyc06g073930.4	Solyc06g073930.4	Solyc06g073930.4
Solyc06g073940.4	Solyc06g073940.4	Solyc06g073940.4
Solyc06g073950.3	Solyc06g073950.3	Solyc06g073950.3
Solyc06g073960.4	Solyc06g073960.4	Solyc06g073960.4
Solyc06g073970.3	Solyc06g073970.3	Solyc06g073970.3
Solyc06g073980.4	Solyc06g073980.4	Solyc06g073980.4
Solyc06g073990.2	Solyc06g073990.2	Solyc06g073990.2
Solyc06g074000.1	Solyc06g074000.1	Solyc06g074000.1
Solyc06g074010.3	Solyc06g074010.3	Solyc06g074010.3
Solyc06g074020.2	Solyc06g074020.2	Solyc06g074020.2
Solyc06g074030.1	Solyc06g074030.1	Solyc06g074030.1
Solyc06g074040.2	Solyc06g074040.2	Solyc06g074040.2
Solyc06g074050.3	Solyc06g074050.3	Solyc06g074050.3
Solyc06g074060.2	Solyc06g074060.2	Solyc06g074060.2
Solyc06g074070.3	Solyc06g074070.3	Solyc06g074070.3
Solyc06g074080.3	Solyc06g074080.3	Solyc06g074080.3
Solyc06g074090.3	Solyc06g074090.3	Solyc06g074090.3
Solyc06g074100.1	Solyc06g074100.1	Solyc06g074100.1
Solyc06g074110.3	Solyc06g074110.3	Solyc06g074110.3
Solyc06g074120.3	Solyc06g074120.3	Solyc06g074120.3
Solyc06g074130.4	Solyc06g074130.4	Solyc06g074130.4
Solyc06g074140.1	Solyc06g074140.1	Solyc06g074140.1
Solyc06g074150.3	Solyc06g074150.3	Solyc06g074150.3
Solyc06g074155.1	Solyc06g074155.1	Solyc06g074155.1
Solyc06g074160.3	Solyc06g074160.3	Solyc06g074160.3
Solyc06g074170.3	Solyc06g074170.3	Solyc06g074170.3
Solyc06g074180.3	Solyc06g074180.3	Solyc06g074180.3
Solyc06g074190.3	Solyc06g074190.3	Solyc06g074190.3
Solyc06g074200.4	Solyc06g074200.4	Solyc06g074200.4
Solyc06g074210.3	Solyc06g074210.3	Solyc06g074210.3
Solyc06g074220.3	Solyc06g074220.3	Solyc06g074220.3
Solyc06g074230.3	Solyc06g074230.3	Solyc06g074230.3
Solyc06g074240.3	Solyc06g074240.3	Solyc06g074240.3
Solyc06g074250.3	Solyc06g074250.3	Solyc06g074250.3
Solyc06g074260.4	Solyc06g074260.4	Solyc06g074260.4
Solyc06g074270.1	Solyc06g074270.1	Solyc06g074270.1
Solyc06g074280.2	Solyc06g074280.2	Solyc06g074280.2
Solyc06g074290.1	Solyc06g074290.1	Solyc06g074290.1
Solyc06g074300.4	Solyc06g074300.4	Solyc06g074300.4
Solyc06g074310.4	Solyc06g074310.4	Solyc06g074310.4
Solyc06g074320.3	Solyc06g074320.3	Solyc06g074320.3
Solyc06g074330.3	Solyc06g074330.3	Solyc06g074330.3
Solyc06g074340.3	Solyc06g074340.3	Solyc06g074340.3
Solyc06g074350.3	Solyc06g074350.3	Solyc06g074350.3
Solyc06g074360.4	Solyc06g074360.4	Solyc06g074360.4
Solyc06g074365.1	Solyc06g074365.1	Solyc06g074365.1
Solyc06g074370.3	Solyc06g074370.3	Solyc06g074370.3
Solyc06g074380.3	Solyc06g074380.3	Solyc06g074380.3
Solyc06g074390.3	Solyc06g074390.3	Solyc06g074390.3
Solyc06g074400.4	Solyc06g074400.4	Solyc06g074400.4
Solyc06g074410.4	Solyc06g074410.4	Solyc06g074410.4
Solyc06g074420.1	Solyc06g074420.1	Solyc06g074420.1
Solyc06g074430.4	Solyc06g074430.4	Solyc06g074430.4
Solyc06g074440.2	Solyc06g074440.2	Solyc06g074440.2
Solyc06g074450.3	Solyc06g074450.3	Solyc06g074450.3
Solyc06g074460.4	Solyc06g074460.4	Solyc06g074460.4
Solyc06g074470.3	Solyc06g074470.3	Solyc06g074470.3
Solyc06g074480.3	Solyc06g074480.3	Solyc06g074480.3
Solyc06g074490.1	Solyc06g074490.1	Solyc06g074490.1
Solyc06g074500.2	Solyc06g074500.2	Solyc06g074500.2
Solyc06g074510.4	Solyc06g074510.4	Solyc06g074510.4
Solyc06g074520.1	Solyc06g074520.1	Solyc06g074520.1
Solyc06g074530.1	Solyc06g074530.1	Solyc06g074530.1
Solyc06g074540.4	Solyc06g074540.4	Solyc06g074540.4
Solyc06g074550.3	Solyc06g074550.3	Solyc06g074550.3
Solyc06g074560.1	Solyc06g074560.1	Solyc06g074560.1
Solyc06g074570.2	Solyc06g074570.2	Solyc06g074570.2
Solyc06g074580.1	Solyc06g074580.1	Solyc06g074580.1
Solyc06g074585.1	Solyc06g074585.1	Solyc06g074585.1
Solyc06g074590.2	Solyc06g074590.2	Solyc06g074590.2
Solyc06g074600.2	Solyc06g074600.2	Solyc06g074600.2
Solyc06g074610.1	Solyc06g074610.1	Solyc06g074610.1
Solyc06g074620.3	Solyc06g074620.3	Solyc06g074620.3
Solyc06g074630.4	Solyc06g074630.4	Solyc06g074630.4
Solyc06g074640.2	Solyc06g074640.2	Solyc06g074640.2
Solyc06g074650.3	Solyc06g074650.3	Solyc06g074650.3
Solyc06g074670.4	Solyc06g074670.4	Solyc06g074670.4
Solyc06g074680.4	Solyc06g074680.4	Solyc06g074680.4
Solyc06g074690.3	Solyc06g074690.3	Solyc06g074690.3
Solyc06g074700.4	Solyc06g074700.4	Solyc06g074700.4
Solyc06g074710.1	Solyc06g074710.1	Solyc06g074710.1
Solyc06g074720.4	Solyc06g074720.4	Solyc06g074720.4
Solyc06g074730.4	Solyc06g074730.4	Solyc06g074730.4
Solyc06g074740.3	Solyc06g074740.3	Solyc06g074740.3
Solyc06g074750.1	Solyc06g074750.1	Solyc06g074750.1
Solyc06g074760.2	Solyc06g074760.2	Solyc06g074760.2
Solyc06g074770.4	Solyc06g074770.4	Solyc06g074770.4
Solyc06g074780.1	Solyc06g074780.1	Solyc06g074780.1
Solyc06g074790.2	Solyc06g074790.2	Solyc06g074790.2
Solyc06g074800.1	Solyc06g074800.1	Solyc06g074800.1
Solyc06g074810.3	Solyc06g074810.3	Solyc06g074810.3
Solyc06g074820.3	Solyc06g074820.3	Solyc06g074820.3
Solyc06g074840.3	Solyc06g074840.3	Solyc06g074840.3
Solyc06g074850.3	Solyc06g074850.3	Solyc06g074850.3
Solyc06g074860.2	Solyc06g074860.2	Solyc06g074860.2
Solyc06g074870.3	Solyc06g074870.3	Solyc06g074870.3
Solyc06g074880.1	Solyc06g074880.1	Solyc06g074880.1
Solyc06g074890.1	Solyc06g074890.1	Solyc06g074890.1
Solyc06g074900.3	Solyc06g074900.3	Solyc06g074900.3
Solyc06g074910.3	Solyc06g074910.3	Solyc06g074910.3
Solyc06g074920.3	Solyc06g074920.3	Solyc06g074920.3
Solyc06g074930.2	Solyc06g074930.2	Solyc06g074930.2
Solyc06g074940.4	Solyc06g074940.4	Solyc06g074940.4
Solyc06g074950.1	Solyc06g074950.1	Solyc06g074950.1
Solyc06g074960.4	Solyc06g074960.4	Solyc06g074960.4
Solyc06g074980.3	Solyc06g074980.3	Solyc06g074980.3
Solyc06g074990.3	Solyc06g074990.3	Solyc06g074990.3
Solyc06g075000.3	Solyc06g075000.3	Solyc06g075000.3
Solyc06g075010.4	Solyc06g075010.4	Solyc06g075010.4
Solyc06g075020.3	Solyc06g075020.3	Solyc06g075020.3
Solyc06g075030.1	Solyc06g075030.1	Solyc06g075030.1
Solyc06g075040.1	Solyc06g075040.1	Solyc06g075040.1
Solyc06g075050.2	Solyc06g075050.2	Solyc06g075050.2
Solyc06g075060.2	Solyc06g075060.2	Solyc06g075060.2
Solyc06g075070.4	Solyc06g075070.4	Solyc06g075070.4
Solyc06g075080.4	Solyc06g075080.4	Solyc06g075080.4
Solyc06g075090.4	Solyc06g075090.4	Solyc06g075090.4
Solyc06g075100.3	Solyc06g075100.3	Solyc06g075100.3
Solyc06g075110.3	Solyc06g075110.3	Solyc06g075110.3
Solyc06g075120.1	Solyc06g075120.1	Solyc06g075120.1
Solyc06g075130.4	Solyc06g075130.4	Solyc06g075130.4
Solyc06g075140.3	Solyc06g075140.3	Solyc06g075140.3
Solyc06g075150.3	Solyc06g075150.3	Solyc06g075150.3
Solyc06g075160.3	Solyc06g075160.3	Solyc06g075160.3
Solyc06g075170.1	Solyc06g075170.1	Solyc06g075170.1
Solyc06g075180.1	Solyc06g075180.1	Solyc06g075180.1
Solyc06g075190.1	Solyc06g075190.1	Solyc06g075190.1
Solyc06g075200.1	Solyc06g075200.1	Solyc06g075200.1
Solyc06g075210.4	Solyc06g075210.4	Solyc06g075210.4
Solyc06g075220.1	Solyc06g075220.1	Solyc06g075220.1
Solyc06g075250.3	Solyc06g075250.3	Solyc06g075250.3
Solyc06g075260.3	Solyc06g075260.3	Solyc06g075260.3
Solyc06g075270.4	Solyc06g075270.4	Solyc06g075270.4
Solyc06g075280.3	Solyc06g075280.3	Solyc06g075280.3
Solyc06g075290.4	Solyc06g075290.4	Solyc06g075290.4
Solyc06g075300.3	Solyc06g075300.3	Solyc06g075300.3
Solyc06g075310.4	Solyc06g075310.4	Solyc06g075310.4
Solyc06g075320.3	Solyc06g075320.3	Solyc06g075320.3
Solyc06g075330.3	Solyc06g075330.3	Solyc06g075330.3
Solyc06g075340.4	Solyc06g075340.4	Solyc06g075340.4
Solyc06g075345.1	Solyc06g075345.1	Solyc06g075345.1
Solyc06g075350.3	Solyc06g075350.3	Solyc06g075350.3
Solyc06g075360.3	Solyc06g075360.3	Solyc06g075360.3
Solyc06g075370.3	Solyc06g075370.3	Solyc06g075370.3
Solyc06g075380.1	Solyc06g075380.1	Solyc06g075380.1
Solyc06g075390.4	Solyc06g075390.4	Solyc06g075390.4
Solyc06g075400.3	Solyc06g075400.3	Solyc06g075400.3
Solyc06g075410.4	Solyc06g075410.4	Solyc06g075410.4
Solyc06g075420.1	Solyc06g075420.1	Solyc06g075420.1
Solyc06g075430.3	Solyc06g075430.3	Solyc06g075430.3
Solyc06g075440.3	Solyc06g075440.3	Solyc06g075440.3
Solyc06g075450.2	Solyc06g075450.2	Solyc06g075450.2
Solyc06g075460.4	Solyc06g075460.4	Solyc06g075460.4
Solyc06g075470.3	Solyc06g075470.3	Solyc06g075470.3
Solyc06g075480.4	Solyc06g075480.4	Solyc06g075480.4
Solyc06g075490.1	Solyc06g075490.1	Solyc06g075490.1
Solyc06g075500.4	Solyc06g075500.4	Solyc06g075500.4
Solyc06g075510.4	Solyc06g075510.4	Solyc06g075510.4
Solyc06g075520.3	Solyc06g075520.3	Solyc06g075520.3
Solyc06g075530.1	Solyc06g075530.1	Solyc06g075530.1
Solyc06g075540.3	Solyc06g075540.3	Solyc06g075540.3
Solyc06g075550.3	Solyc06g075550.3	Solyc06g075550.3
Solyc06g075560.2	Solyc06g075560.2	Solyc06g075560.2
Solyc06g075567.1	Solyc06g075567.1	Solyc06g075567.1
Solyc06g075570.2	Solyc06g075570.2	Solyc06g075570.2
Solyc06g075580.4	Solyc06g075580.4	Solyc06g075580.4
Solyc06g075590.4	Solyc06g075590.4	Solyc06g075590.4
Solyc06g075600.3	Solyc06g075600.3	Solyc06g075600.3
Solyc06g075605.1	Solyc06g075605.1	Solyc06g075605.1
Solyc06g075610.1	Solyc06g075610.1	Solyc06g075610.1
Solyc06g075620.3	Solyc06g075620.3	Solyc06g075620.3
Solyc06g075630.4	Solyc06g075630.4	Solyc06g075630.4
Solyc06g075640.2	Solyc06g075640.2	Solyc06g075640.2
Solyc06g075650.3	Solyc06g075650.3	Solyc06g075650.3
Solyc06g075660.4	Solyc06g075660.4	Solyc06g075660.4
Solyc06g075670.1	Solyc06g075670.1	Solyc06g075670.1
Solyc06g075675.1	Solyc06g075675.1	Solyc06g075675.1
Solyc06g075690.3	Solyc06g075690.3	Solyc06g075690.3
Solyc06g075700.2	Solyc06g075700.2	Solyc06g075700.2
Solyc06g075710.1	Solyc06g075710.1	Solyc06g075710.1
Solyc06g075720.3	Solyc06g075720.3	Solyc06g075720.3
Solyc06g075740.2	Solyc06g075740.2	Solyc06g075740.2
Solyc06g075745.1	Solyc06g075745.1	Solyc06g075745.1
Solyc06g075750.1	Solyc06g075750.1	Solyc06g075750.1
Solyc06g075770.1	Solyc06g075770.1	Solyc06g075770.1
Solyc06g075775.1	Solyc06g075775.1	Solyc06g075775.1
Solyc06g075780.3	Solyc06g075780.3	Solyc06g075780.3
Solyc06g075790.3	Solyc06g075790.3	Solyc06g075790.3
Solyc06g075800.1	Solyc06g075800.1	Solyc06g075800.1
Solyc06g075810.3	Solyc06g075810.3	Solyc06g075810.3
Solyc06g075820.1	Solyc06g075820.1	Solyc06g075820.1
Solyc06g075830.2	Solyc06g075830.2	Solyc06g075830.2
Solyc06g075840.1	Solyc06g075840.1	Solyc06g075840.1
Solyc06g075850.1	Solyc06g075850.1	Solyc06g075850.1
Solyc06g075860.3	Solyc06g075860.3	Solyc06g075860.3
Solyc06g075870.1	Solyc06g075870.1	Solyc06g075870.1
Solyc06g075880.1	Solyc06g075880.1	Solyc06g075880.1
Solyc06g075890.1	Solyc06g075890.1	Solyc06g075890.1
Solyc06g075900.1	Solyc06g075900.1	Solyc06g075900.1
Solyc06g075910.1	Solyc06g075910.1	Solyc06g075910.1
Solyc06g075920.2	Solyc06g075920.2	Solyc06g075920.2
Solyc06g075930.1	Solyc06g075930.1	Solyc06g075930.1
Solyc06g075940.1	Solyc06g075940.1	Solyc06g075940.1
Solyc06g075950.2	Solyc06g075950.2	Solyc06g075950.2
Solyc06g075960.1	Solyc06g075960.1	Solyc06g075960.1
Solyc06g075970.4	Solyc06g075970.4	Solyc06g075970.4
Solyc06g075980.3	Solyc06g075980.3	Solyc06g075980.3
Solyc06g075990.4	Solyc06g075990.4	Solyc06g075990.4
Solyc06g076000.1	Solyc06g076000.1	Solyc06g076000.1
Solyc06g076010.3	Solyc06g076010.3	Solyc06g076010.3
Solyc06g076020.3	Solyc06g076020.3	Solyc06g076020.3
Solyc06g076030.3	Solyc06g076030.3	Solyc06g076030.3
Solyc06g076040.3	Solyc06g076040.3	Solyc06g076040.3
Solyc06g076050.4	Solyc06g076050.4	Solyc06g076050.4
Solyc06g076060.1	Solyc06g076060.1	Solyc06g076060.1
Solyc06g076070.1	Solyc06g076070.1	Solyc06g076070.1
Solyc06g076080.3	Solyc06g076080.3	Solyc06g076080.3
Solyc06g076090.3	Solyc06g076090.3	Solyc06g076090.3
Solyc06g076100.3	Solyc06g076100.3	Solyc06g076100.3
Solyc06g076120.2	Solyc06g076120.2	Solyc06g076120.2
Solyc06g076130.3	Solyc06g076130.3	Solyc06g076130.3
Solyc06g076140.4	Solyc06g076140.4	Solyc06g076140.4
Solyc06g076150.3	Solyc06g076150.3	Solyc06g076150.3
Solyc06g076160.4	Solyc06g076160.4	Solyc06g076160.4
Solyc06g076170.4	Solyc06g076170.4	Solyc06g076170.4
Solyc06g076175.1	Solyc06g076175.1	Solyc06g076175.1
Solyc06g076180.1	Solyc06g076180.1	Solyc06g076180.1
Solyc06g076200.2	Solyc06g076200.2	Solyc06g076200.2
Solyc06g076210.3	Solyc06g076210.3	Solyc06g076210.3
Solyc06g076220.3	Solyc06g076220.3	Solyc06g076220.3
Solyc06g076230.1	Solyc06g076230.1	Solyc06g076230.1
Solyc06g076240.1	Solyc06g076240.1	Solyc06g076240.1
Solyc06g076250.4	Solyc06g076250.4	Solyc06g076250.4
Solyc06g076260.3	Solyc06g076260.3	Solyc06g076260.3
Solyc06g076270.3	Solyc06g076270.3	Solyc06g076270.3
Solyc06g076280.3	Solyc06g076280.3	Solyc06g076280.3
Solyc06g076290.1	Solyc06g076290.1	Solyc06g076290.1
Solyc06g076300.3	Solyc06g076300.3	Solyc06g076300.3
Solyc06g076310.1	Solyc06g076310.1	Solyc06g076310.1
Solyc06g076320.1	Solyc06g076320.1	Solyc06g076320.1
Solyc06g076330.3	Solyc06g076330.3	Solyc06g076330.3
Solyc06g076340.3	Solyc06g076340.3	Solyc06g076340.3
Solyc06g076350.3	Solyc06g076350.3	Solyc06g076350.3
Solyc06g076360.4	Solyc06g076360.4	Solyc06g076360.4
Solyc06g076370.4	Solyc06g076370.4	Solyc06g076370.4
Solyc06g076380.1	Solyc06g076380.1	Solyc06g076380.1
Solyc06g076390.3	Solyc06g076390.3	Solyc06g076390.3
Solyc06g076400.3	Solyc06g076400.3	Solyc06g076400.3
Solyc06g076410.4	Solyc06g076410.4	Solyc06g076410.4
Solyc06g076420.1	Solyc06g076420.1	Solyc06g076420.1
Solyc06g076430.3	Solyc06g076430.3	Solyc06g076430.3
Solyc06g076440.3	Solyc06g076440.3	Solyc06g076440.3
Solyc06g076450.3	Solyc06g076450.3	Solyc06g076450.3
Solyc06g076460.4	Solyc06g076460.4	Solyc06g076460.4
Solyc06g076470.3	Solyc06g076470.3	Solyc06g076470.3
Solyc06g076480.4	Solyc06g076480.4	Solyc06g076480.4
Solyc06g076490.3	Solyc06g076490.3	Solyc06g076490.3
Solyc06g076510.3	Solyc06g076510.3	Solyc06g076510.3
Solyc06g076520.1	Solyc06g076520.1	Solyc06g076520.1
Solyc06g076540.1	Solyc06g076540.1	Solyc06g076540.1
Solyc06g076550.4	Solyc06g076550.4	Solyc06g076550.4
Solyc06g076560.2	Solyc06g076560.2	Solyc06g076560.2
Solyc06g076570.4	Solyc06g076570.4	Solyc06g076570.4
Solyc06g076580.1	Solyc06g076580.1	Solyc06g076580.1
Solyc06g076590.3	Solyc06g076590.3	Solyc06g076590.3
Solyc06g076600.2	Solyc06g076600.2	Solyc06g076600.2
Solyc06g076610.3	Solyc06g076610.3	Solyc06g076610.3
